VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,Brand_name
10754,PERFECTA WINES,24054,La Volpe Prosecco,10.52,15.99,750.0,36,378.72,26,47.97,415.74,2.92,28720.52,142.22000000000003,34.20888055034397,0.7222222222222222,1.0977503168567808,La Volpe
7153,PINE STATE TRADING CO,24060,Robertson & Duke Napa Cab Sv,15.78,23.99,750.0,24,378.72,3,47.98,71.97,0.33,15884.819999999998,24.629999999999995,34.2225927469779,0.125,0.1900348542458808,Robertson &
90011,FORTUNE WINE BROKERS LLC,25794,Girasole Hybrid Red,7.89,11.99,750.0,48,378.72,44,163.88,584.5600000000001,4.930000000000001,238.61,180.40000000000003,30.86081839332148,0.9166666666666666,1.5435149978876217,Girasole Hybrid
4425,MARTIGNETTI COMPANIES,40444,Santa Ema Reserve Merlot,8.05,11.99,750.0,47,378.35,47,59.95,563.53,5.290000000000001,144929.24,185.18,32.860717264386984,1.0,1.4894409937888198,Santa Ema
7153,PINE STATE TRADING CO,11424,Ch Julien Cab Svgn Mont Cnty,8.05,11.99,750.0,47,378.35,31,299.7500000000001,371.69000000000005,3.43,15884.819999999998,122.14,32.86071726438698,0.6595744680851063,0.9823972512224132,Ch Julien
9165,ULTRA BEVERAGE COMPANY LLP,19169,Anterra Chardonnay,5.4,7.99,750.0,70,378.00000000000006,580,2476.8999999999905,4634.199999999973,64.43999999999991,68054.70000000003,1502.1999999999998,32.41551939924924,8.285714285714286,12.259788359788288,Anterra Chardonnay
9165,ULTRA BEVERAGE COMPANY LLP,26490,Ch Beaulieu Rose Cote d Prov,3.92,5.99,750.0,96,376.3200000000001,96,77.87,575.04,10.78,68054.70000000003,198.72000000000003,34.55759599332221,1.0,1.5280612244897955,Ch Beaulieu
9552,M S WALKER INC,18671,Martin Ray RRV Pnt Nr,14.47,21.99,750.0,26,376.22,5,87.96,109.95,0.55,55551.81999999999,37.59999999999999,34.19736243747157,0.1923076923076923,0.2922492158843229,Martin Ray
1650,Circa Wines,20088,Camp Merlot Sonoma Cnty,10.45,15.99,750.0,36,376.2,36,47.97,575.64,4.050000000000001,211.97,199.44000000000003,34.64665415884929,1.0,1.5301435406698565,Camp Merlot
4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,31.33,46.99,750.0,12,375.96,21,234.95,986.79,2.3500000000000005,144929.24,328.86000000000007,33.32623962545223,1.75,2.6247207149696776,Valmaggiore Nebbiolo
10754,PERFECTA WINES,21698,Terra de Touros Red,5.22,7.99,750.0,72,375.84,61,127.83999999999996,487.3900000000001,6.8300000000000045,28720.52,168.97000000000003,34.668335419274094,0.8472222222222222,1.2968018305661988,Terra de
8112,MOET HENNESSY USA INC,36307,Dom Chandon 00 Carnrs Pnt Nr,15.64,22.99,750.0,24,375.36,24,183.92,551.76,2.68,48347.26,176.39999999999995,31.970421922575028,1.0,1.4699488491048591,Dom Chandon
7245,PROXIMO SPIRITS INC.,206,Three Olives Vodka,12.94,17.99,1000.0,29,375.26,12,179.9,215.88,12.6,38994.78000000001,60.59999999999999,28.07115063924402,0.4137931034482758,0.5752811384107019,Three Olives
1650,Circa Wines,21564,Folk Machine Parts & Labor R,10.4,15.49,750.0,36,374.4,19,231.35000000000005,291.31000000000006,2.1000000000000005,211.97,96.71,33.19831107754625,0.5277777777777778,0.7780715811965813,Folk Machine
653,STATE WINE & SPIRITS,23260,Penny Wise Svgn Bl,4.51,6.99,750.0,83,374.3299999999999,188,503.0800000000005,1309.520000000001,21.0,8014.98,466.24000000000007,35.60388539312113,2.265060240963856,3.498303635829351,Penny Wise
9819,TREASURY WINE ESTATES,13528,St Clement Carneros Chard,12.9,19.99,750.0,29,374.1,27,199.9,539.73,3.01,14836.570000000003,191.42999999999995,35.46773386693346,0.9310344827586208,1.4427425821972737,St Clement
9165,ULTRA BEVERAGE COMPANY LLP,25374,Fratelli Urciuolo Fiano,5.19,7.99,750.0,72,373.68,72,231.7100000000001,575.2800000000001,8.050000000000002,68054.70000000003,201.6,35.043804755944926,1.0,1.5394990366088634,Fratelli Urciuolo
8892,TRINCHERO FAMILY ESTATES,16257,Sutter Home Pink Moscato,3.89,5.99,750.0,96,373.44,91,137.76999999999998,545.0900000000001,10.2,11595.970000000005,191.1,35.05843071786309,0.9479166666666666,1.459645458440446,Sutter Home
4425,MARTIGNETTI COMPANIES,24309,Point North Pnt Nr Oregon,15.53,22.99,750.0,24,372.72,6,91.96,137.94,0.66,144929.24,44.75999999999999,32.44889082209656,0.25,0.3700901481004507,Point North
3252,E & J GALLO WINERY,46373,Carlo Rossi RSV Merlot Cal,11.64,16.99,5000.0,32,372.48,32,50.97,543.68,24.0,61966.91,171.19999999999993,31.489111241906997,1.0,1.4596219931271477,Carlo Rossi
3252,E & J GALLO WINERY,19375,The Naked Grape Chard,12.41,17.99,3000.0,30,372.30000000000007,21,79.95,335.79,9.45,61966.91,117.17999999999996,34.89681050656659,0.7,0.9019339242546331,The Naked
7153,PINE STATE TRADING CO,23554,Riva Rose Brut,10.34,14.99,750.0,36,372.24,18,225.86000000000004,291.82000000000005,1.9900000000000004,15884.819999999998,83.7,28.68206428620382,0.5,0.7839565871480766,Riva Rose
5992,MCCORMICK DISTILLING CO,603,McCormick Gold Rum,5.03,6.99,1000.0,74,372.22,74,132.80999999999997,517.2600000000001,77.69999999999997,1567.85,145.04,28.04005722460657,1.0,1.389662027833002,McCormick Gold
2000,SOUTHERN WINE & SPIRITS NE,19045,San Polo Mezzopane 06 Toscan,18.61,26.99,750.0,20,372.2,58,770.7300000000001,1655.4200000000003,6.460000000000003,19016.59,486.04,29.36052482149544,2.9,4.447662547017734,San Polo
9744,FREDERICK WILDMAN & SONS,19518,Hugel Riesling,10.32,19.99,750.0,36,371.52,13,255.88,276.87,1.4300000000000004,3999.93,125.70999999999998,45.40398020731751,0.3611111111111111,0.7452357881136952,Hugel Riesling
9552,M S WALKER INC,24452,Vega Sindoa 14 Chard Navarra,7.58,12.99,750.0,49,371.42,170,1000.1300000000006,1984.3000000000009,18.869999999999997,55551.81999999999,919.7,46.348838381293135,3.4693877551020407,5.342469441602501,Vega Sindoa
9552,M S WALKER INC,36045,Pepperwood Grove Pnt Grigio,5.15,7.99,750.0,72,370.8,75,181.76,559.2500000000001,8.389999999999999,55551.81999999999,213.0,38.08672329012069,1.0416666666666667,1.5082254584681771,Pepperwood Grove
9165,ULTRA BEVERAGE COMPANY LLP,18767,Cosentino The Zin,10.27,14.99,750.0,36,369.72,42,464.69000000000017,629.5800000000002,4.650000000000001,68054.70000000003,198.24000000000004,31.487658438959304,1.1666666666666667,1.702856215514444,Cosentino The
90047,CRUSH WINES,15510,Mollydooker Violinist Verdel,14.19,21.99,750.0,26,368.94,22,251.88,467.78,2.4400000000000004,1457.7299999999998,171.59999999999997,36.68391124032664,0.8461538461538461,1.2679026399956634,Mollydooker Violinist
4425,MARTIGNETTI COMPANIES,21320,Zion Dolev Muscato,7.09,10.99,750.0,52,368.68000000000006,121,758.3100000000004,1329.7900000000006,13.439999999999992,144929.24,471.9,35.486806187443115,2.326923076923077,3.606894868178367,Zion Dolev
90047,CRUSH WINES,38301,Neirano Pitul Moscato d'Asti,7.09,11.99,750.0,52,368.68,43,155.87,515.57,4.8100000000000005,1457.7299999999998,210.7,40.8673894912427,0.8269230769230769,1.398421395247912,Neirano Pitul
9552,M S WALKER INC,24646,Pierre Dupond Renjardire CdR,5.94,16.99,750.0,62,368.28,217,527.4000000000003,1907.429999999999,24.349999999999984,55551.81999999999,2397.8499999999995,125.7110352673493,3.5,5.179292929292926,Pierre Dupond
1392,CONSTELLATION BRANDS INC,799,Svedka Colada Vodka,10.23,12.99,1000.0,36,368.28,47,155.88,610.5300000000001,49.34999999999998,79528.99,129.72,21.247113163972283,1.3055555555555556,1.6577875529488433,Svedka Colada
8112,MOET HENNESSY USA INC,2928,Glenmorangie Tusail Giftbox,73.52,99.99,750.0,5,367.6,21,1599.84,2099.79,16.569999999999993,48347.26,555.87,26.472647264726472,4.2,5.712159956474429,Glenmorangie Tusail
1650,Circa Wines,21491,Erre d Herrero Verdejo Rueda,10.2,14.99,750.0,36,367.2,18,89.94,269.82,2.01,211.97,86.22000000000001,31.95463642428286,0.5,0.7348039215686275,Erre d
9552,M S WALKER INC,43027,Monsanto Monrosso Chianti,10.2,14.99,750.0,36,367.2,24,29.98,359.76,2.7,55551.81999999999,114.96000000000002,31.95463642428286,0.6666666666666666,0.9797385620915032,Monsanto Monrosso
10754,PERFECTA WINES,10706,Brownstone Merlot Cal,6.12,8.99,750.0,60,367.2,52,98.89,467.4800000000001,5.820000000000001,28720.52,149.24,31.924360400444936,0.8666666666666667,1.2730936819172116,Brownstone Merlot
8892,TRINCHERO FAMILY ESTATES,18553,Menage a Trois Pnt Nr,10.2,14.99,750.0,36,367.2,24,194.87000000000003,359.7600000000001,2.67,11595.970000000005,114.96000000000002,31.95463642428285,0.6666666666666666,0.9797385620915036,Menage a
9552,M S WALKER INC,21426,Szigeti Gruner Velt Skt Brut,12.66,23.99,750.0,29,367.14,55,687.7100000000002,1311.4500000000005,6.140000000000003,55551.81999999999,623.1499999999999,47.51610812459489,1.896551724137931,3.572070599771205,Szigeti Gruner
9815,WINE GROUP INC,16809,Flip Flop Chard,7.79,11.99,1500.0,47,366.13,37,263.7800000000001,443.6300000000001,8.27,27100.41,155.4,35.02919099249374,0.7872340425531915,1.2116734493212795,Flip Flop
2000,SOUTHERN WINE & SPIRITS NE,4453,Pitu Brazilian Rum Cachaca,10.76,16.99,750.0,34,365.8399999999999,279,2231.279999999998,3642.2099999999855,219.91999999999967,19016.59,1738.1699999999996,47.7229484296624,8.205882352941176,9.95574568117206,Pitu Brazilian
4692,KOBRAND CORPORATION,19798,Jadot Beaujolais Villages,2.73,5.99,375.0,134,365.82,200,204.5600000000001,860.0000000000003,11.25,9139.38,652.0,75.81395348837206,1.492537313432836,2.3508829478978743,Jadot Beaujolais
9552,M S WALKER INC,31157,Livio Felluga Pinot Grigio,15.23,24.99,750.0,24,365.52,36,289.88000000000005,847.6400000000001,4.02,55551.81999999999,351.3599999999999,41.45155962436882,1.5,2.3189975924710007,Livio Felluga
3960,DIAGEO NORTH AMERICA INC,3014,Smirnoff Coconut,10.15,12.99,750.0,36,365.4,31,259.80000000000007,402.6900000000001,24.41,257032.0700000001,88.03999999999999,21.862971516551184,0.8611111111111112,1.1020525451559935,Smirnoff Coconut
9165,ULTRA BEVERAGE COMPANY LLP,4105,Patron XO Cafe Variety 3 Pak,5.07,6.99,50.0,72,365.04,1285,5710.829999999888,8982.149999999849,65.27999999999906,68054.70000000003,2467.2,27.467811158798742,17.84722222222222,24.6059335963178,Patron XO
7239,REMY COINTREAU USA INC,9439,Cointreau VAP,21.47,28.99,750.0,17,364.99,100,2047.3700000000003,3250.9999999999964,78.80000000000001,16978.669999999995,752.0,23.13134420178409,5.882352941176471,8.90709334502314,Cointreau VAP
4425,MARTIGNETTI COMPANIES,23398,Treana Chard CC,12.16,17.99,750.0,30,364.80000000000007,13,125.92999999999998,233.87,1.4600000000000004,144929.24,75.78999999999998,32.40689271817676,0.4333333333333333,0.6410910087719297,Treana Chard
4425,MARTIGNETTI COMPANIES,25206,Quinta do Noval 2013 Port,60.8,89.99,750.0,6,364.8,39,1889.79,3509.6099999999983,4.3500000000000005,144929.24,1138.41,32.43693743749307,6.5,9.620641447368415,Quinta do
90011,FORTUNE WINE BROKERS LLC,21379,Alhambra Red Blend,10.13,14.99,750.0,36,364.68,11,116.92,158.89,1.2200000000000002,238.61,53.46,33.64591856001006,0.3055555555555556,0.4356970494680268,Alhambra Red
9552,M S WALKER INC,25273,Kir-Yianni Paranga VdP Maced,10.13,14.99,750.0,36,364.68,14,44.97,209.86,1.5700000000000005,55551.81999999999,68.03999999999999,32.4216144096064,0.3888888888888889,0.5754634199846441,Kir-Yianni Paranga
90017,THE IMPORTED GRAPE LLC,25747,Riojana Cab Svgn,5.06,7.49,750.0,72,364.3200000000001,60,97.37,449.4000000000001,6.729999999999999,80.03,145.80000000000004,32.44325767690254,0.8333333333333334,1.2335309617918315,Riojana Cab
9552,M S WALKER INC,20772,Dutton Goldfield Chard Dutto,25.99,38.99,750.0,14,363.86,97,1793.5400000000002,3782.0299999999993,10.82,55551.81999999999,1261.0000000000005,33.34188253398309,6.928571428571429,10.39419007310504,Dutton Goldfield
3252,E & J GALLO WINERY,7344,Viniq Shimmery Liqueur,7.74,12.99,375.0,47,363.78,291,2439.779999999994,3198.0899999999883,113.95000000000016,61966.91,1527.75,47.77070063694285,6.191489361702128,8.791274946396141,Viniq Shimmery
7153,PINE STATE TRADING CO,21584,Fess Parker Ashleys Chard,19.07,28.99,750.0,19,362.33,3,86.97,86.97,0.33,15884.819999999998,29.759999999999994,34.21869610210417,0.1578947368421052,0.2400298070819418,Fess Parker
9165,ULTRA BEVERAGE COMPANY LLP,10625,Querceto Il Sole Alessandro,45.26,66.99,750.0,8,362.08,41,1902.72,2788.589999999999,4.55,68054.70000000003,890.9299999999998,31.949121240483557,5.125,7.701585285019882,Querceto Il
7153,PINE STATE TRADING CO,3441,One Roq RSV Vodka,18.04,23.99,750.0,20,360.8,50,719.7000000000002,1199.5000000000002,39.41999999999999,15884.819999999998,297.49999999999994,24.80200083368069,2.5,3.3245565410199567,One Roq
10754,PERFECTA WINES,50354,Ch Dufort Vivens Marguax,30.06,45.99,750.0,12,360.72,5,229.95,229.95,0.55,28720.52,79.65000000000002,34.63796477495108,0.4166666666666667,0.6374750499001997,Ch Dufort
9552,M S WALKER INC,17493,Cercius CdR Vielles V Rouge,8.38,13.99,750.0,43,360.34,31,249.82000000000005,429.6900000000001,3.4399999999999995,55551.81999999999,173.90999999999997,40.47336451860642,0.7209302325581395,1.1924571238274964,Cercius CdR
6213,MHW LTD,849,Bols Peach Schnapps,7.35,9.99,1000.0,49,360.1499999999999,68,589.4100000000003,679.3200000000004,71.39999999999993,9621.580000000002,179.52000000000004,26.42642642642642,1.3877551020408163,1.8862140774677232,Bols Peach
90024,VINILANDIA USA,23935,Dom Sourdais Chinon,9.73,14.99,750.0,37,360.01,49,532.6500000000002,742.5100000000002,5.420000000000004,2802.6400000000003,257.74,34.711990410903546,1.3243243243243243,2.0624704869309194,Dom Sourdais
10754,PERFECTA WINES,21461,Ch Rayne Vigneau Sauternes,39.99,57.99,750.0,9,359.91,39,1333.77,2261.609999999999,4.32,28720.52,702.0,31.03983445421625,4.333333333333333,6.283820955238807,Ch Rayne
17033,SEA BREEZE CELLARS LLC,11077,Nova 06 Marilyn Merlot Napa,19.99,28.99,750.0,18,359.82,36,492.8300000000001,1043.64,4.02,549.5500000000002,324.0,31.04518799586064,2.0,2.900450225112557,Nova 06
17037,Dunn Wine Brokers,26713,Victor Hugo Les Mis Rose,9.99,15.49,750.0,36,359.64,13,30.98,201.37,1.4600000000000002,358.03000000000003,71.5,35.506778566817296,0.3611111111111111,0.5599210321432544,Victor Hugo
3960,DIAGEO NORTH AMERICA INC,3186,Smirnoff Mango Vodka,9.99,12.99,750.0,36,359.64,36,246.8100000000001,467.64000000000016,28.359999999999992,257032.0700000001,108.0,23.094688221709,1.0,1.3003003003003009,Smirnoff Mango
3252,E & J GALLO WINERY,46146,Gallo Pnt Nr Pavia,6.66,9.99,1500.0,54,359.64,54,92.91,557.46,12.15,61966.91,179.82,32.25702292541169,1.0,1.5500500500500505,Gallo Pnt
7153,PINE STATE TRADING CO,26205,Memoires 15 Rose,9.99,14.99,750.0,36,359.64,12,104.93,179.88,1.32,15884.819999999998,60.0,33.3555703802535,0.3333333333333333,0.5001668335001669,Memoires 15
7153,PINE STATE TRADING CO,26204,Dom de La Foret 15 Rose,9.99,14.99,750.0,36,359.64,25,179.88000000000002,374.75,2.78,15884.819999999998,125.0,33.3555703802535,0.6944444444444444,1.0420142364586809,Dom de
2000,SOUTHERN WINE & SPIRITS NE,19825,Ch Monbousquet 10 Brdx,51.36,74.99,750.0,7,359.52,14,449.94,1049.86,1.5700000000000005,19016.59,330.81999999999994,31.510868115748764,2.0,2.9201713395638627,Ch Monbousquet
4425,MARTIGNETTI COMPANIES,25003,Tenuta Sette Cieli Indaco,32.65,47.99,750.0,11,359.15,45,1391.71,2159.5499999999997,4.970000000000002,144929.24,690.3000000000002,31.964992706813938,4.090909090909091,6.012947236530696,Tenuta Sette
90024,VINILANDIA USA,25355,Bench Chardonnay,14.96,21.99,750.0,24,359.04,2,43.98,43.98,0.22,2802.6400000000003,14.059999999999995,31.96907685311504,0.0833333333333333,0.1224933155080213,Bench Chardonnay
9744,FREDERICK WILDMAN & SONS,19368,Luigi Bosca Malbec SV DOC,14.96,24.99,750.0,24,359.04,13,196.92,318.87000000000006,1.4400000000000002,3999.93,130.38999999999996,40.89127230532817,0.5416666666666666,0.8881183155080216,Luigi Bosca
653,STATE WINE & SPIRITS,19259,The Beach House Red,7.48,10.99,750.0,48,359.04,48,81.92,503.52,5.390000000000001,8014.98,168.48,33.4604385128694,1.0,1.4024064171122994,The Beach
653,STATE WINE & SPIRITS,2616,Hayman's Old Tom Gin,14.95,21.99,750.0,24,358.79999999999995,24,419.8100000000001,529.7600000000001,18.93,8014.98,168.95999999999998,31.893687707641188,1.0,1.476477146042364,Hayman's Old
4425,MARTIGNETTI COMPANIES,23195,Gary Farrell RRV Pnt Nr,27.58,39.99,750.0,13,358.54,58,1079.73,2319.42,6.460000000000003,144929.24,719.7800000000002,31.0327581895474,4.461538461538462,6.469069002063925,Gary Farrell
1392,CONSTELLATION BRANDS INC,11313,Taylor New York Marsala,3.35,4.99,750.0,107,358.45000000000005,57,209.5800000000001,284.4300000000001,6.300000000000005,79528.99,93.48,32.86573146292584,0.5327102803738317,0.7934997907657975,Taylor New
4950,LATITUDE BEVERAGE COMPANY,20969,Ninety Cellars Lot 105 Chard,8.72,12.99,750.0,41,357.52,32,246.8100000000001,415.68000000000006,3.56,1609.9999999999995,136.64,32.87143956889915,0.7804878048780488,1.1626762139181028,Ninety Cellars
90047,CRUSH WINES,16311,Mollydooker Gigglepot Cab Sv,29.79,44.99,750.0,12,357.48,12,39.99,479.88,1.35,1457.7299999999998,182.40000000000003,38.009502375593904,1.0,1.3423967774420946,Mollydooker Gigglepot
1003,BRONCO WINE COMPANY,46508,Crane Lake Pnt Grigio Cal,5.95,8.99,1500.0,60,356.99999999999994,60,89.89999999999999,539.4,13.499999999999998,10.53,182.4,33.815350389321466,1.0,1.5109243697478991,Crane Lake
90047,CRUSH WINES,18539,Banknote Counterfeit,12.74,19.99,750.0,28,356.72,29,39.98,579.71,3.26,1457.7299999999998,210.24999999999997,36.2681340670335,1.0357142857142858,1.625112132765194,Banknote Counterfeit
17035,PERNOD RICARD USA,1037,JP Wiser's Rye w/ 2 Glasses,15.5,24.99,750.0,23,356.5,94,1284.4000000000003,2005.0600000000009,74.11,123780.21999999996,892.0599999999998,44.49043918885218,4.086956521739131,5.624291725105191,JP Wiser's
9165,ULTRA BEVERAGE COMPANY LLP,22906,Mercer Canyons Red,3.87,16.99,750.0,92,356.04,96,142.24999999999997,546.24,10.749999999999996,68054.70000000003,1259.5199999999998,230.57996485061503,1.0434782608695652,1.5342096393663636,Mercer Canyons
1392,CONSTELLATION BRANDS INC,4354,Casa Noble Anejo,44.44,59.99,750.0,8,355.52,4,119.98,239.96,3.14,79528.99,62.20000000000002,25.92098683113853,0.5,0.67495499549955,Casa Noble
4425,MARTIGNETTI COMPANIES,2776,Brenne French Sng Mlt Whisky,32.3,41.99,750.0,11,355.29999999999995,78,1889.55,3275.219999999999,61.45999999999997,144929.24,755.8200000000004,23.076923076923094,7.090909090909091,9.218181818181815,Brenne French
6215,MOONLIGHT MEADERY,20954,Moonlight Meadery Last Apple,10.45,16.79,375.0,34,355.29999999999995,115,863.4600000000004,1838.8500000000008,6.5899999999999945,365.6100000000001,729.1,39.649781113195736,3.3823529411764706,5.175485505206869,Moonlight Meadery
9552,M S WALKER INC,22828,Beaux Freres Vyds Pnt Nr,59.2,89.99,750.0,6,355.20000000000005,63,3869.569999999996,5669.369999999994,6.97,55551.81999999999,1939.7699999999995,34.21491276808537,10.5,15.961064189189171,Beaux Freres
90024,VINILANDIA USA,20213,Casa Ferreirinha Papas Figos,9.86,14.99,750.0,36,354.96,34,359.7600000000001,509.6600000000002,3.77,2802.6400000000003,174.42000000000002,34.222815210140084,0.9444444444444444,1.4358237547892727,Casa Ferreirinha
10754,PERFECTA WINES,13575,Brownstone Pnt Nr,5.91,8.99,750.0,60,354.6,40,62.93000000000001,359.6,4.490000000000001,28720.52,123.2,34.260289210233594,0.6666666666666666,1.0141003948110547,Brownstone Pnt
90024,VINILANDIA USA,23937,Caillot Bourgogne Rouge,14.76,21.99,750.0,24,354.24,6,87.96,131.94,0.66,2802.6400000000003,43.38,32.87858117326057,0.25,0.3724593495934959,Caillot Bourgogne
9165,ULTRA BEVERAGE COMPANY LLP,23856,Pezzi King Cab Svgn Dry Crk,14.76,21.99,750.0,24,354.24,3,43.98,65.97,0.33,68054.70000000003,21.69,32.87858117326057,0.125,0.1862296747967479,Pezzi King
8892,TRINCHERO FAMILY ESTATES,22898,Dona Paula Est Red Blend,8.05,11.99,750.0,44,354.20000000000005,115,647.4600000000004,1378.8500000000004,12.819999999999991,11595.970000000005,453.1,32.86071726438698,2.613636363636364,3.8928571428571432,Dona Paula
10754,PERFECTA WINES,43323,Keo St John Commandaria Cyp,13.07,19.99,750.0,27,352.89000000000004,27,119.95,719.73,3.0400000000000005,28720.52,186.83999999999995,25.959734900587712,1.0,2.039530731956133,Keo St
7153,PINE STATE TRADING CO,26203,Jas Des Vignes 15 Rose,9.8,14.99,750.0,36,352.8,12,134.91,179.88,1.33,15884.819999999998,62.28,34.62308205470313,0.3333333333333333,0.5098639455782312,Jas Des
7153,PINE STATE TRADING CO,23044,Phantom Bay Svgn Bl,5.88,8.99,750.0,60,352.8,48,305.66000000000014,431.5200000000002,5.32,15884.819999999998,149.28000000000003,34.59399332591768,0.8,1.2231292517006809,Phantom Bay
4425,MARTIGNETTI COMPANIES,3995,Purity Vodka,29.4,39.99,750.0,12,352.79999999999995,12,39.99,479.88,9.45,144929.24,127.08000000000004,26.481620405101285,1.0,1.3602040816326533,Purity Vodka
9552,M S WALKER INC,13688,Murphy-Goode Pnt Nr,4.19,12.99,750.0,84,351.96000000000004,84,203.84000000000003,1137.16,9.420000000000002,55551.81999999999,739.2,65.00404516514826,1.0,3.230935333560632,Murphy-Goode Pnt
1650,Circa Wines,20093,Ch Beausejour Pentimento,14.66,23.99,750.0,24,351.84000000000003,24,47.98,575.76,2.7,211.97,223.92,38.89120466861192,1.0,1.636425648021828,Ch Beausejour
660,SAZERAC NORTH AMERICA INC.,4816,Very Old Barton,9.77,12.99,750.0,36,351.72,36,12.99,467.64,28.35,17932.329999999994,115.92000000000002,24.788298691301005,1.0,1.3295803480040942,Very Old
9552,M S WALKER INC,15366,Vina Borgia Garnacha,5.86,8.49,750.0,60,351.6,38,59.43000000000001,322.62,4.2700000000000005,55551.81999999999,99.94,30.977620730270907,0.6333333333333333,0.9175767918088736,Vina Borgia
10754,PERFECTA WINES,12538,Ch La Croix du Duc Brdx,7.48,10.99,750.0,47,351.56,46,318.7100000000001,505.5400000000002,5.100000000000004,28720.52,161.45999999999998,31.9381255686988,0.9787234042553192,1.4379906701558771,Ch La
90011,FORTUNE WINE BROKERS LLC,16178,Lobstah White,5.95,9.99,750.0,59,351.05,105,515.5200000000002,1108.9500000000005,11.709999999999996,238.61,424.2,38.25240091978897,1.7796610169491525,3.1589517162797334,Lobstah White
4692,KOBRAND CORPORATION,25055,Jadot Echezeaux 13,116.88,179.99,750.0,3,350.64,10,1259.93,1799.9,1.11,9139.38,631.1000000000001,35.06305905883661,3.333333333333333,5.1331850330823645,Jadot Echezeaux
7749,R.P.IMPORTS INC,20224,Tommaso Bussola Amarone Clsc,38.95,59.99,750.0,9,350.55,15,119.98,899.8499999999999,1.69,91.5,315.6,35.072512085347554,1.6666666666666667,2.566966195977749,Tommaso Bussola
7245,PROXIMO SPIRITS INC.,1039,Three Olives Vodka w/Flask,10.31,14.99,750.0,34,350.54,356,2829.7999999999874,4549.439999999982,280.50999999999965,38994.78000000001,1666.08,36.62165013715988,10.470588235294118,12.978376219546934,Three Olives
4425,MARTIGNETTI COMPANIES,25008,St Supery Dollarhide Svgn Bl,19.47,29.99,750.0,18,350.46,34,839.7200000000001,1019.6600000000002,3.759999999999999,144929.24,357.68,35.078359453151045,1.8888888888888888,2.909490384066656,St Supery
90017,THE IMPORTED GRAPE LLC,25545,Miolo  Lote 43,19.47,29.99,750.0,18,350.46,12,119.96,359.88,1.35,80.03,126.24,35.078359453151045,0.6666666666666666,1.026878959082349,Miolo Lote
17037,Dunn Wine Brokers,20659,The Culprit Red,12.98,19.99,750.0,27,350.46,20,299.85,399.8000000000001,2.210000000000001,358.03000000000003,140.19999999999996,35.06753376688342,0.7407407407407407,1.1407863950236836,The Culprit
9552,M S WALKER INC,26838,St Hilaire Cr de Limoux Rose,12.98,19.99,750.0,27,350.46,3,14.99,44.97,0.34,55551.81999999999,21.029999999999998,46.7645096731154,0.1111111111111111,0.1283170689950351,St Hilaire
4425,MARTIGNETTI COMPANIES,19658,Hogwash Rose,9.73,14.99,750.0,36,350.28000000000003,63,509.6600000000002,944.3700000000002,7.010000000000001,144929.24,331.38,35.09006004002668,1.75,2.6960431654676262,Hogwash Rose
7153,PINE STATE TRADING CO,13358,Dry Creek Svgn Bl,9.73,14.99,750.0,36,350.28000000000003,8,89.94,119.92,0.88,15884.819999999998,42.08,35.090060040026685,0.2222222222222222,0.3423546876784286,Dry Creek
9744,FREDERICK WILDMAN & SONS,39868,Jolivet Svgn Blanc Attitude,9.45,13.99,750.0,37,349.65,10,103.93,148.89999999999998,1.1,3999.93,45.400000000000006,30.490261920752197,0.2702702702702703,0.4258544258544258,Jolivet Svgn
9165,ULTRA BEVERAGE COMPANY LLP,23018,Fetzer Rsl Cal,7.28,10.99,750.0,48,349.44,29,281.75000000000006,325.7100000000001,3.2,68054.70000000003,107.59,33.032452181388344,0.6041666666666666,0.9320913461538464,Fetzer Rsl
9552,M S WALKER INC,24104,Le Paradou Gren Vin de Franc,5.82,8.49,750.0,60,349.20000000000005,24,8.49,203.76,2.7,55551.81999999999,64.08,31.448763250883395,0.4,0.5835051546391752,Le Paradou
4425,MARTIGNETTI COMPANIES,34074,Girard Artistry Napa Vly Red,29.05,42.99,750.0,12,348.6,6,42.99,257.94,0.68,144929.24,83.64000000000001,32.426145615259365,0.5,0.7399311531841651,Girard Artistry
3252,E & J GALLO WINERY,22396,Allegrini Dedicato A Walter,58.06,89.99,750.0,6,348.36,3,179.98,269.97,0.33,61966.91,95.78999999999998,35.48172019113235,0.5,0.774974164657251,Allegrini Dedicato
4425,MARTIGNETTI COMPANIES,26439,Chene Bleu Rose,38.7,59.99,1500.0,9,348.3,9,179.97,539.91,2.04,144929.24,191.61,35.489248208034674,1.0,1.550129198966408,Chene Bleu
653,STATE WINE & SPIRITS,20472,Viu Manent Rsva Cab Svgn,4.83,7.49,750.0,72,347.76,72,39.95,575.28,8.1,8014.98,191.52,33.29161451814769,1.0,1.6542443064182195,Viu Manent
9815,WINE GROUP INC,12496,Cupcake Petit Sirah Cal,4.83,8.99,750.0,72,347.76,63,273.67000000000013,536.8700000000002,7.000000000000005,27100.41,262.08,48.8162869968521,0.875,1.5437945709684848,Cupcake Petit
